236,Brown fiction.txt,,I said nervously.
237,Brown fiction.txt,,I said curtly.
238,Brown fiction.txt,,Wally said miserably.
239,Brown fiction.txt,,I said flatly.
240,Brown fiction.txt,,Chris said uncomfortably.
241,Brown fiction.txt,,I thought grimly
242,Brown fiction.txt,,Pete said wryly.
243,Brown fiction.txt,,"I observed profoundly,"
244,Brown fiction.txt,,"I said brightly,"
254,Brown fiction.txt,,Phil said slowly.
255,Brown fiction.txt,,Eddie said quickly.
257,Brown fiction.txt,,Richard said gloomily.
263,Brown fiction.txt,,Willis replied quietly.
