266,Julia Glass - Three Junes (2002).txt,,she said abruptly.
275,Julia Glass - Three Junes (2002).txt,,he says quietly
277,Julia Glass - Three Junes (2002).txt,,he said cheerfully.
278,Julia Glass - Three Junes (2002).txt,,"he added quietly,"
281,Julia Glass - Three Junes (2002).txt,,"he said quickly,"
283,Julia Glass - Three Junes (2002).txt,,"she says, softly,"
284,Julia Glass - Three Junes (2002).txt,,"she says tartly,"
285,Julia Glass - Three Junes (2002).txt,,"he said abruptly,"
287,Julia Glass - Three Junes (2002).txt,,"he said idly,"
288,Julia Glass - Three Junes (2002).txt,,he said calmly.
288,Jaimy Gordon - Lord of Misrule (2010).txt,,Ed said slowly.
289,Julia Glass - Three Junes (2002).txt,,"he said carefully,"
289,Jaimy Gordon - Lord of Misrule (2010).txt,,Maggie said carefully.
290,Julia Glass - Three Junes (2002).txt,,he said wryly
294,Julia Glass - Three Junes (2002).txt,,"he says simply,"
295,Julia Glass - Three Junes (2002).txt,,"he says gently,"
295,Jaimy Gordon - Lord of Misrule (2010).txt,,Ed said slowly.
296,Jaimy Gordon - Lord of Misrule (2010).txt,,Ed said firmly.
297,Jaimy Gordon - Lord of Misrule (2010).txt,,"Ed said slowly,"
298,Jaimy Gordon - Lord of Misrule (2010).txt,,Ed said carefully.
299,Jaimy Gordon - Lord of Misrule (2010).txt,,Ed say darkly.
300,Julia Glass - Three Junes (2002).txt,,he called quietly
301,Julia Glass - Three Junes (2002).txt,,"he answered quickly,"
302,Julia Glass - Three Junes (2002).txt,,he said sharply.
302,Jaimy Gordon - Lord of Misrule (2010).txt,,Bigg said patiently.
305,Julia Glass - Three Junes (2002).txt,,"he said smoothly,"
306,Julia Glass - Three Junes (2002).txt,,she said quietly.
308,Julia Glass - Three Junes (2002).txt,,he said quietly.
309,Julia Glass - Three Junes (2002).txt,,"he said teasingly,"
310,Julia Glass - Three Junes (2002).txt,,"she says quickly,"
311,Jaimy Gordon - Lord of Misrule (2010).txt,,Tommy said patiently.
312,Julia Glass - Three Junes (2002).txt,,"she said sharply,"
313,Julia Glass - Three Junes (2002).txt,,he said calmly.
314,Julia Glass - Three Junes (2002).txt,,she said quietly.
314,Jaimy Gordon - Lord of Misrule (2010).txt,,Two-Tie said coldly.
315,Jaimy Gordon - Lord of Misrule (2010).txt,,Suitcase asked peevishly.
316,Julia Glass - Three Junes (2002).txt,,she said simply.
316,Jaimy Gordon - Lord of Misrule (2010).txt,,"Suitcase said mournfully,"
317,Julia Glass - Three Junes (2002).txt,,he says melodically
317,Jaimy Gordon - Lord of Misrule (2010).txt,,Suitcase said dispiritedly.
318,Julia Glass - Three Junes (2002).txt,,she says idiotically.
319,Julia Glass - Three Junes (2002).txt,,he says quietly.
320,Julia Glass - Three Junes (2002).txt,,she asked merrily.
323,Julia Glass - Three Junes (2002).txt,,he said loudly.
324,Jaimy Gordon - Lord of Misrule (2010).txt,,Two-Tie observed mournfully.
325,Julia Glass - Three Junes (2002).txt,,he said impatiently.
325,Jaimy Gordon - Lord of Misrule (2010).txt,,Two-Tie asked worriedly.
326,Jaimy Gordon - Lord of Misrule (2010).txt,,Two-Tie explained vaguely.
327,Julia Glass - Three Junes (2002).txt,,"she says simply,"
328,Julia Glass - Three Junes (2002).txt,,he says lightly.
329,Jaimy Gordon - Lord of Misrule (2010).txt,,Biggy said indignantly.
332,Larry Heinemann - Paco's Story (1987).txt,,he says clearly
334,Larry Heinemann - Paco's Story (1987).txt,,"she said clearly,"
334,Jaimy Gordon - Lord of Misrule (2010).txt,,Ed replied carefully.
335,Jaimy Gordon - Lord of Misrule (2010).txt,,Maggie said sharply.
336,Jaimy Gordon - Lord of Misrule (2010).txt,,Ed whispered roughly
337,Jaimy Gordon - Lord of Misrule (2010).txt,,Ed said tiredly.
339,Larry Heinemann - Paco's Story (1987).txt,,he whispered distinctly
340,Larry Heinemann - Paco's Story (1987).txt,,he whispered clearly
342,James McBride - The Good Lord Bird (2013).txt,,"I said quickly,"
343,James McBride - The Good Lord Bird (2013).txt,,Frederick announced proudly.
344,James McBride - The Good Lord Bird (2013).txt,,"Man said icily,"
345,James McBride - The Good Lord Bird (2013).txt,,Doyle murmured quietly.
347,James McBride - The Good Lord Bird (2013).txt,,Kelly said hotly.
350,Louise Erdrich - The Round House (2012).txt,,she said finally.
351,Louise Erdrich - The Round House (2012).txt,,he said gently.
351,James McBride - The Good Lord Bird (2013).txt,,"Bob said slowly,"
352,Louise Erdrich - The Round House (2012).txt,,he said distractedly.
354,James McBride - The Good Lord Bird (2013).txt,,Man said calmly.
355,Louise Erdrich - The Round House (2012).txt,,"she said immediately,"
355,James McBride - The Good Lord Bird (2013).txt,,Man said calmly.
356,Louise Erdrich - The Round House (2012).txt,,he asked warily.
357,Louise Erdrich - The Round House (2012).txt,,he said carefully.
357,James McBride - The Good Lord Bird (2013).txt,,I said hurriedly.
358,Louise Erdrich - The Round House (2012).txt,,he said softly.
358,James McBride - The Good Lord Bird (2013).txt,,"I said proudly,"
360,James McBride - The Good Lord Bird (2013).txt,,"She said softly,"
361,Louise Erdrich - The Round House (2012).txt,,"he said softly,"
361,James McBride - The Good Lord Bird (2013).txt,,I said proudly.
364,Louise Erdrich - The Round House (2012).txt,,"he said, broodingly."
365,Louise Erdrich - The Round House (2012).txt,,he said quickly.
365,James McBride - The Good Lord Bird (2013).txt,,Broadnax said slowly.
367,Louise Erdrich - The Round House (2012).txt,,"he said gently,"
368,Pete Dexter - Paris Trout (1988).txt,,she said quietly.
369,Pete Dexter - Paris Trout (1988).txt,,she said finally.
370,James McBride - The Good Lord Bird (2013).txt,,Man said cheerily.
371,Pete Dexter - Paris Trout (1988).txt,,she said quietly.
371,James McBride - The Good Lord Bird (2013).txt,,"Man said proudly,"
372,Pete Dexter - Paris Trout (1988).txt,,he said suddenly.
373,Pete Dexter - Paris Trout (1988).txt,,he said finally.
374,Pete Dexter - Paris Trout (1988).txt,,"she said finally,"
374,James McBride - The Good Lord Bird (2013).txt,,"Kagi said calmly,"
375,Pete Dexter - Paris Trout (1988).txt,,he said suddenly.
376,Pete Dexter - Paris Trout (1988).txt,,he said finally.
376,James McBride - The Good Lord Bird (2013).txt,,"Kagi said calmly,"
377,Pete Dexter - Paris Trout (1988).txt,,he said finally.
378,Pete Dexter - Paris Trout (1988).txt,,he said finally.
379,Pete Dexter - Paris Trout (1988).txt,,he said seriously.
380,Pete Dexter - Paris Trout (1988).txt,,he said quietly.
380,James McBride - The Good Lord Bird (2013).txt,,Cook said gaily.
381,Pete Dexter - Paris Trout (1988).txt,,he said finally.
382,Pete Dexter - Paris Trout (1988).txt,,she said finally.
385,Pete Dexter - Paris Trout (1988).txt,,"he said softly,"
387,Pete Dexter - Paris Trout (1988).txt,,"she said, slowly."
388,Pete Dexter - Paris Trout (1988).txt,,she said quietly.
389,Pete Dexter - Paris Trout (1988).txt,,she said calmly.
390,Pete Dexter - Paris Trout (1988).txt,,"she said finally,"
391,Pete Dexter - Paris Trout (1988).txt,,he said finally.
391,James McBride - The Good Lord Bird (2013).txt,,Caldwell said proudly.
392,Pete Dexter - Paris Trout (1988).txt,,he said finally.
393,Pete Dexter - Paris Trout (1988).txt,,she said suddenly.
394,Pete Dexter - Paris Trout (1988).txt,,he said quietly.
395,Pete Dexter - Paris Trout (1988).txt,,she said finally.
396,Pete Dexter - Paris Trout (1988).txt,,he said finally.
396,John Casey - Spartina (1989).txt,,"Then said carefully,"
397,Pete Dexter - Paris Trout (1988).txt,,she said finally.
397,John Casey - Spartina (1989).txt,,"Dick said, agreeably,"
398,Pete Dexter - Paris Trout (1988).txt,,he said softly.
398,John Casey - Spartina (1989).txt,,"Joxer said cheerily,"
400,Pete Dexter - Paris Trout (1988).txt,,he said finally.
402,Pete Dexter - Paris Trout (1988).txt,,he said finally.
403,Pete Dexter - Paris Trout (1988).txt,,he said quietly.
404,Pete Dexter - Paris Trout (1988).txt,,he said quietly.
405,Pete Dexter - Paris Trout (1988).txt,,"he said finally,"
406,John Casey - Spartina (1989).txt,,"Joxer said warily,"
409,Powers - The Echo Maker (2006).txt,,"she said, simply,"
410,Powers - The Echo Maker (2006).txt,,"she said, thoughtfully."
412,Powers - The Echo Maker (2006).txt,,"she asked doubtfully,"
414,John Casey - Spartina (1989).txt,,"He said flatly,"
418,John Casey - Spartina (1989).txt,,She said hoarsely
421,John Casey - Spartina (1989).txt,,Elsie said sharply.
424,Powers - The Echo Maker (2006).txt,,"she asked, fuzzily."
426,John Casey - Spartina (1989).txt,,"May said deliberately,"
427,Powers - The Echo Maker (2006).txt,,"he asks, skeptically."
429,Robert Stone - Dog Soldiers (1975).txt,,"she said softly,"
430,Robert Stone - Dog Soldiers (1975).txt,,"she said evenly,"
431,Robert Stone - Dog Soldiers (1975).txt,,he protested mildly.
433,Robert Stone - Dog Soldiers (1975).txt,,he said finally.
434,Robert Stone - Dog Soldiers (1975).txt,,"he said suddenly,"
436,Robert Stone - Dog Soldiers (1975).txt,,he said kindly.
437,John Irving - The World According to Garp (1980).txt,,Jenny said politely
438,Robert Stone - Dog Soldiers (1975).txt,,"she said quickly,"
438,John Irving - The World According to Garp (1980).txt,,"Ernie said, politely;"
439,Robert Stone - Dog Soldiers (1975).txt,,she said lightly.
439,John Irving - The World According to Garp (1980).txt,,Jenny said quickly.
441,John Irving - The World According to Garp (1980).txt,,"Jenny said, approvingly."
443,Robert Stone - Dog Soldiers (1975).txt,,he added softly.
444,Robert Stone - Dog Soldiers (1975).txt,,"he cried softly,"
445,Robert Stone - Dog Soldiers (1975).txt,,she said pointedly.
446,Robert Stone - Dog Soldiers (1975).txt,,he said merrily.
446,John Irving - The World According to Garp (1980).txt,,"Garp said, irritably."
447,Robert Stone - Dog Soldiers (1975).txt,,"he said suddenly,"
448,Robert Stone - Dog Soldiers (1975).txt,,she whispered happily.
449,Robert Stone - Dog Soldiers (1975).txt,,"she cried impatiently,"
449,John Irving - The World According to Garp (1980).txt,,Jenny listened politely.
450,Robert Stone - Dog Soldiers (1975).txt,,"she wailed disconsolately,"
450,John Irving - The World According to Garp (1980).txt,,"Garp said lamely,"
451,John Irving - The World According to Garp (1980).txt,,Garp said tiredly.
452,John Irving - The World According to Garp (1980).txt,,"Garp said, miserably."
453,Robert Stone - Dog Soldiers (1975).txt,,he said good-naturedly.
454,Robert Stone - Dog Soldiers (1975).txt,,"he said tenderly,"
454,John Irving - The World According to Garp (1980).txt,,Grandmother said sharply
455,Robert Stone - Dog Soldiers (1975).txt,,she said softly.
455,John Irving - The World According to Garp (1980).txt,,Johanna asked coolly.
456,Robert Stone - Dog Soldiers (1975).txt,,he said roguishly.
457,Robert Stone - Dog Soldiers (1975).txt,,"he enunciated slowly,"
458,Robert Stone - Dog Soldiers (1975).txt,,"he said earnestly,"
458,John Irving - The World According to Garp (1980).txt,,Charlotte said furiously.
459,Robert Stone - Dog Soldiers (1975).txt,,"he said gravely,"
459,John Irving - The World According to Garp (1980).txt,,"Tina said, cheerfully."
460,Robert Stone - Dog Soldiers (1975).txt,,she said placidly.
460,John Irving - The World According to Garp (1980).txt,,"Grandmother said, boldly."
461,Robert Stone - Dog Soldiers (1975).txt,,he said softly.
462,Robert Stone - Dog Soldiers (1975).txt,,he eased silently
462,John Irving - The World According to Garp (1980).txt,,"Father said, seriously."
464,Robert Stone - Dog Soldiers (1975).txt,,he said commandingly.
464,John Irving - The World According to Garp (1980).txt,,"Jenny said, ominously."
466,Robert Stone - Dog Soldiers (1975).txt,,he suggested finally.
467,Robert Stone - Dog Soldiers (1975).txt,,"she said softly,"
470,Robert Stone - Dog Soldiers (1975).txt,,she said softly.
471,John Irving - The World According to Garp (1980).txt,,Jenny said wearily.
472,Robert Stone - Dog Soldiers (1975).txt,,he shouted mockingly
474,Robert Stone - Dog Soldiers (1975).txt,,he decided immediately.
476,Robert Stone - Dog Soldiers (1975).txt,,she said softly.
477,Sigrid Nunez - The Friend (2018).txt,,she said untruthfully.
477,John Irving - The World According to Garp (1980).txt,,"Garp admitted, modestly."
478,John Irving - The World According to Garp (1980).txt,,Garp agreed quickly.
481,Sigrid Nunez - The Friend (2018).txt,,"he asks roughly,"
482,Sigrid Nunez - The Friend (2018).txt,,"she says earnestly,"
482,John Irving - The World According to Garp (1980).txt,,"Alice said, fervently."
483,Sigrid Nunez - The Friend (2018).txt,,she said kindly.
493,John Irving - The World According to Garp (1980).txt,,"Garp said, despairingly."
494,John Irving - The World According to Garp (1980).txt,,Walt cried impatiently.
495,John Irving - The World According to Garp (1980).txt,,"Garp said, slowly,"
497,John Irving - The World According to Garp (1980).txt,,"Garp said, solemnly."
498,Thomas Pynchon - Gravity's Rainbow (1974).txt,,he inquires thickly.
499,John Irving - The World According to Garp (1980).txt,,"Helen said, sleepily."
503,John Irving - The World According to Garp (1980).txt,,"Garp said, irritably."
504,Thomas Pynchon - Gravity's Rainbow (1974).txt,,"she whispers suddenly,"
504,John Irving - The World According to Garp (1980).txt,,"Garp said, sadly,"
505,John Irving - The World According to Garp (1980).txt,,"Duncan said, politely."
506,John Irving - The World According to Garp (1980).txt,,"Helen said, sharply."
507,John Irving - The World According to Garp (1980).txt,,"Stew asked, worriedly,"
508,John Irving - The World According to Garp (1980).txt,,"Roberta said, sulkily."
509,John Irving - The World According to Garp (1980).txt,,"Roberta said, seriously."
510,John Irving - The World According to Garp (1980).txt,,"Garp suggested, weakly."
512,John Irving - The World According to Garp (1980).txt,,"Helen said, seriously."
514,John Irving - The World According to Garp (1980).txt,,"Garp said quietly,"
519,John Irving - The World According to Garp (1980).txt,,"Garp said, nastily."
520,Thomas Pynchon - Gravity's Rainbow (1974).txt,,"he begins softly,"
522,Tim O'Brien - Going After Cacciato (1979).txt,,he said softly.
522,John Irving - The World According to Garp (1980).txt,,"Milton said, confidently."
523,John Irving - The World According to Garp (1980).txt,,"Helen said, truthfully,"
524,John Irving - The World According to Garp (1980).txt,,"Milton said, smugly."
525,John Irving - The World According to Garp (1980).txt,,"Michael said, impatiently."
526,Tim O'Brien - Going After Cacciato (1979).txt,,he said slowly.
527,Tim O'Brien - Going After Cacciato (1979).txt,,"he said slowly,"
528,Tim O'Brien - Going After Cacciato (1979).txt,,he said softly.
529,Tim O'Brien - Going After Cacciato (1979).txt,,she said gently.
529,John Irving - The World According to Garp (1980).txt,,"Duncan said, cautiously;"
530,Tim O'Brien - Going After Cacciato (1979).txt,,"he said softly,"
530,John Irving - The World According to Garp (1980).txt,,"Garp asked, angrily."
531,John Irving - The World According to Garp (1980).txt,,"Michael said, boldly."
532,John Irving - The World According to Garp (1980).txt,,Helen said coolly.
534,Tim O'Brien - Going After Cacciato (1979).txt,,"he said wearily,"
535,Tim O'Brien - Going After Cacciato (1979).txt,,"he said slowly,"
536,Tim O'Brien - Going After Cacciato (1979).txt,,he said softly.
538,Tim O'Brien - Going After Cacciato (1979).txt,,she said gently.
539,John Irving - The World According to Garp (1980).txt,,"Roberta said, sheepishly,"
541,Tim O'Brien - Going After Cacciato (1979).txt,,she said brightly.
542,Tim O'Brien - Going After Cacciato (1979).txt,,"he said gravely,"
543,Tim O'Brien - Going After Cacciato (1979).txt,,he said slowly.
543,John Irving - The World According to Garp (1980).txt,,"Hope said, mockingly."
544,Tim O'Brien - Going After Cacciato (1979).txt,,he said softly.
546,Tim O'Brien - Going After Cacciato (1979).txt,,"he said loudly,"
547,John Irving - The World According to Garp (1980).txt,,Bensenhaver asked patiently.
550,Tim O'Brien - Going After Cacciato (1979).txt,,"he said slowly,"
550,John Irving - The World According to Garp (1980).txt,,Bensenhaver said softly
551,John Irving - The World According to Garp (1980).txt,,"Wolf said, sadly."
552,Tim O'Brien - Going After Cacciato (1979).txt,,"he said quickly,"
552,John Irving - The World According to Garp (1980).txt,,"Jillsy said, tiredly,"
553,Tim O'Brien - Going After Cacciato (1979).txt,,he said slowly.
553,John Irving - The World According to Garp (1980).txt,,"Garp said, bitterly."
554,Tim O'Brien - Going After Cacciato (1979).txt,,"he said evenly,"
556,Tim O'Brien - Going After Cacciato (1979).txt,,he said firmly.
557,Tim O'Brien - Going After Cacciato (1979).txt,,he said softly.
557,John Irving - The World According to Garp (1980).txt,,Wolf said heartily.
558,Tim O'Brien - Going After Cacciato (1979).txt,,she said quietly.
559,John Irving - The World According to Garp (1980).txt,,"Garp said, pleasantly."
565,John Irving - The World According to Garp (1980).txt,,"Garp asked, lightly,"
566,John Irving - The World According to Garp (1980).txt,,"Roberta said, sharply."
567,John Irving - The World According to Garp (1980).txt,,"Garp said, softly."
569,John Irving - The World According to Garp (1980).txt,,"Garp said, slowly;"
570,John Irving - The World According to Garp (1980).txt,,"Roberta said, nervously."
574,John Irving - The World According to Garp (1980).txt,,Roberta said softly.
576,John Irving - The World According to Garp (1980).txt,,"Wolf said, quickly."
584,John Irving - The World According to Garp (1980).txt,,"Bodger said, gravely."
585,John Irving - The World According to Garp (1980).txt,,"Garp said, numbly."
587,John Irving - The World According to Garp (1980).txt,,"Two said, seriously."
588,John Irving - The World According to Garp (1980).txt,,"Garp said, neutrally."
589,John Irving - The World According to Garp (1980).txt,,"Helen said, tiredly."
592,John Irving - The World According to Garp (1980).txt,,"Garp said, nastily."
594,John Irving - The World According to Garp (1980).txt,,"He said softly,"
596,John Irving - The World According to Garp (1980).txt,,"Garp said, neutrally,"
609,John Irving - The World According to Garp (1980).txt,,Roberta said sweetly.
610,John Irving - The World According to Garp (1980).txt,,Roberta said loudly.
618,Julia Glass - Three Junes (2002).txt,,"Fern says suddenly,"
637,Julia Glass - Three Junes (2002).txt,,Paul thinks grimly
639,Julia Glass - Three Junes (2002).txt,,Fenno said tartly.
641,Julia Glass - Three Junes (2002).txt,,"Jack says suddenly,"
642,Julia Glass - Three Junes (2002).txt,,I said dumbly.
644,Julia Glass - Three Junes (2002).txt,,Dennis says dismissively.
651,Julia Glass - Three Junes (2002).txt,,"David mentioned briefly,"
659,Julia Glass - Three Junes (2002).txt,,I say slowly.
663,Julia Glass - Three Junes (2002).txt,,Laurie whispers bossily
673,Julia Glass - Three Junes (2002).txt,,"Mal said coldly,"
675,Julia Glass - Three Junes (2002).txt,,I say dismissively.
679,Julia Glass - Three Junes (2002).txt,,Mal asked urgently.
691,Julia Glass - Three Junes (2002).txt,,I echoed stupidly.
692,Julia Glass - Three Junes (2002).txt,,"He asked abruptly,"
696,Julia Glass - Three Junes (2002).txt,,I said lightly.
